companyname,ticker,gvkey,datadate,calendar_q,revenue,netincome,rnd,capex,leverage,industry
APTIV PLC,APTV,118122,2017-09-30,2017Q3,3148000000.0,395000000.0,,591000000.0,3.9197565024903156,25
APTIV PLC,APTV,118122,2017-12-31,2017Q4,3440000000.0,256000000.0,882000000.0,698000000.0,3.46005117998294,25
APTIV PLC,APTV,118122,2018-03-31,2018Q1,3630000000.0,307000000.0,,243000000.0,3.3964305029745807,25
APTIV PLC,APTV,118122,2018-06-30,2018Q2,3684000000.0,291000000.0,,449000000.0,3.277275146354444,25
APTIV PLC,APTV,118122,2018-09-30,2018Q3,3485000000.0,222000000.0,,661000000.0,3.2362824888422157,25
APTIV PLC,APTV,118122,2018-12-31,2018Q4,3636000000.0,247000000.0,1135000000.0,846000000.0,3.4005449591280654,25
APTIV PLC,APTV,118122,2019-03-31,2019Q1,3575000000.0,240000000.0,,235000000.0,3.5815680880330123,25
APTIV PLC,APTV,118122,2019-06-30,2019Q2,3627000000.0,274000000.0,,451000000.0,3.512325830653805,25
APTIV PLC,APTV,118122,2019-09-30,2019Q3,3559000000.0,246000000.0,,619000000.0,3.422110552763819,25
APTIV PLC,APTV,118122,2019-12-31,2019Q4,3596000000.0,230000000.0,1165000000.0,781000000.0,3.355522313637497,25
APTIV PLC,APTV,118122,2020-03-31,2020Q1,3226000000.0,1572000000.0,,205000000.0,3.137395691830002,25
APTIV PLC,APTV,118122,2020-06-30,2020Q2,1960000000.0,-366000000.0,,372000000.0,2.144260454673028,25
APTIV PLC,APTV,118122,2020-09-30,2020Q3,3668000000.0,299000000.0,,489000000.0,2.176859941752714,25
APTIV PLC,APTV,118122,2020-12-31,2020Q4,4212000000.0,299000000.0,1024000000.0,584000000.0,2.1632098765432097,25
APTIV PLC,APTV,118122,2021-03-31,2021Q1,4023000000.0,295000000.0,,134000000.0,2.1116481391976802,25
APTIV PLC,APTV,118122,2021-06-30,2021Q2,3807000000.0,163000000.0,,261000000.0,2.085630498533724,25
APTIV PLC,APTV,118122,2021-09-30,2021Q3,3654000000.0,101000000.0,,430000000.0,2.076832568537475,25
APTIV PLC,APTV,118122,2021-12-31,2021Q4,4134000000.0,31000000.0,1030000000.0,611000000.0,2.103375773858194,25
APTIV PLC,APTV,118122,2022-03-31,2022Q1,4178000000.0,89000000.0,,247000000.0,2.372558139534884,25
APTIV PLC,APTV,118122,2022-06-30,2022Q2,4057000000.0,-45000000.0,,454000000.0,2.4037672059888915,25
APTIV PLC,APTV,118122,2022-09-30,2022Q3,4614000000.0,301000000.0,,666000000.0,2.382889869943921,25
APTIV PLC,APTV,118122,2022-12-31,2022Q4,4640000000.0,249000000.0,1120000000.0,844000000.0,2.4320960213380753,25
APTIV PLC,APTV,118122,2023-03-31,2023Q1,4818000000.0,162000000.0,,269000000.0,2.366866485013624,25
APTIV PLC,APTV,118122,2023-06-30,2023Q2,5200000000.0,242000000.0,,491000000.0,2.3446153846153845,25
APTIV PLC,APTV,118122,2023-09-30,2023Q3,5114000000.0,1629000000.0,,703000000.0,2.159471766848816,25
APTIV PLC,APTV,118122,2023-12-31,2023Q4,4919000000.0,905000000.0,1289000000.0,906000000.0,2.0797786292039167,25
ALEXANDRIA R E EQUITIES INC,ARE,064821,2016-03-31,2016Q1,215692000.0,5936000.0,0.0,0.0,2.149862223833611,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2016-06-30,2016Q2,225930000.0,-111616000.0,0.0,0.0,2.098275940002648,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2016-09-30,2016Q3,230652000.0,24475000.0,0.0,0.0,2.1694907618252395,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2016-12-31,2016Q4,249248000.0,15304000.0,0.0,0.0,1.9279359356064298,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2017-03-31,2017Q1,271238000.0,41711000.0,0.0,0.0,1.9997446185441898,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2017-06-30,2017Q2,273648000.0,34221000.0,0.0,0.0,1.992823955566117,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2017-09-30,2017Q3,299470000.0,53773000.0,0.0,0.0,1.9590281863096521,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2017-12-31,2017Q4,299167000.0,39388000.0,0.0,0.0,1.870301128304021,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2018-03-31,2018Q1,406844000.0,135630000.0,0.0,0.0,1.9070264095544711,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2018-06-30,2018Q2,338654000.0,54730000.0,0.0,0.0,1.940429005931088,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2018-09-30,2018Q3,504744000.0,213636000.0,0.0,0.0,1.9054847254611311,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2018-12-31,2018Q4,257961000.0,-24684000.0,0.0,0.0,1.8347397388712834,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2019-03-31,2019Q1,443544000.0,129158999.99999999,0.0,0.0,1.8552444413817073,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2019-06-30,2019Q2,396618000.0,78767000.0,0.0,0.0,1.9093527449340661,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2019-09-30,2019Q3,330359000.0,-47202000.0,0.0,0.0,1.9056151462974837,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2019-12-31,2019Q4,565558000.0,202441000.0,0.0,0.0,1.8111267106012916,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2020-03-31,2020Q1,414982000.0,18765000.0,0.0,0.0,1.8071436066603488,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2020-06-30,2020Q2,625506000.0,229654000.0,0.0,0.0,1.8150830245203564,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2020-09-30,2020Q3,552168000.0,81056000.0,0.0,0.0,1.7779024768806724,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2020-12-31,2020Q4,722450000.0,441484000.0,0.0,0.0,1.6994592790168515,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2021-03-31,2021Q1,484400000.0,8121000.0,0.0,0.0,1.7084277670070658,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2021-06-30,2021Q2,816491000.0,385084000.0,0.0,0.0,1.6708987183253197,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2021-09-30,2021Q3,617934000.0,103147000.0,0.0,0.0,1.6838429899224314,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2021-12-31,2021Q4,467057000.0,74895000.0,0.0,0.0,1.5885170333876202,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2022-03-31,2022Q1,374966000.0,-149569000.0,0.0,0.0,1.6282905897990998,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2022-06-30,2022Q2,604496000.0,272214000.0,0.0,0.0,1.6254254487123447,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2022-09-30,2022Q3,627587000.0,344696000.0,0.0,0.0,1.6176687807976056,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2022-12-31,2022Q4,650800000.0,54319000.0,0.0,0.0,1.5667271260210371,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2023-03-31,2023Q1,655878000.0,77862000.0,0.0,0.0,1.630272055288634,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2023-06-30,2023Q2,635813000.0,89937000.0,0.0,0.0,1.6139055174322938,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2023-09-30,2023Q3,633358000.0,24269000.0,0.0,0.0,1.6231820929001894,60
ALEXANDRIA R E EQUITIES INC,ARE,064821,2023-12-31,2023Q4,766233000.0,-88429000.0,0.0,0.0,1.6265844272400614,60
ARES MANAGEMENT CORP,ARES,020412,2016-03-31,2016Q1,136015000.0,-3090000.0,,2799000.0,7.16087614914484,40
ARES MANAGEMENT CORP,ARES,020412,2016-06-30,2016Q2,369535000.0,37578000.0,,5273000.0,4.881947594036664,40
ARES MANAGEMENT CORP,ARES,020412,2016-09-30,2016Q3,335460000.0,43301000.0,,8167000.0,5.3250128141468185,40
ARES MANAGEMENT CORP,ARES,020412,2016-12-31,2016Q4,358195000.0,34019000.0,,11913000.0,5.609661796700817,40
ARES MANAGEMENT CORP,ARES,020412,2017-03-31,2017Q1,244244000.0,-41134000.0,,10252000.0,7.07536276357355,40
ARES MANAGEMENT CORP,ARES,020412,2017-06-30,2017Q2,572197000.0,49878000.0,,21194000.0,6.915141676015021,40
ARES MANAGEMENT CORP,ARES,020412,2017-09-30,2017Q3,288402000.0,27838000.0,,27926000.0,8.733886373091643,40
ARES MANAGEMENT CORP,ARES,020412,2017-12-31,2017Q4,375100000.0,39596000.0,,33159999.999999996,9.190261042021714,40
ARES MANAGEMENT CORP,ARES,020412,2018-03-31,2018Q1,266089000.0,40948000.0,,2857000.0,8.385537046379609,40
ARES MANAGEMENT CORP,ARES,020412,2018-06-30,2018Q2,204163000.0,-11775000.0,,7126000.0,10.589140028725554,40
ARES MANAGEMENT CORP,ARES,020412,2018-09-30,2018Q3,240777000.0,15910000.0,,14437000.0,11.415939769897875,40
ARES MANAGEMENT CORP,ARES,020412,2018-12-31,2018Q4,247432000.0,11937000.0,,18419000.0,11.400748172232301,40
ARES MANAGEMENT CORP,ARES,020412,2019-03-31,2019Q1,477197000.0,44949000.0,,2994000.0,11.31560188051928,40
ARES MANAGEMENT CORP,ARES,020412,2019-06-30,2019Q2,384822000.0,32139000.000000004,,5653000.0,11.108822407553363,40
ARES MANAGEMENT CORP,ARES,020412,2019-09-30,2019Q3,466490000.0,33331000.000000004,,12073000.0,9.639014351187676,40
ARES MANAGEMENT CORP,ARES,020412,2019-12-31,2019Q4,436929000.0,38465000.0,,16796000.0,9.684353583571529,40
ARES MANAGEMENT CORP,ARES,020412,2020-03-31,2020Q1,13409000.0,-31036000.0,,3062000.0,9.355276625202261,40
ARES MANAGEMENT CORP,ARES,020412,2020-06-30,2020Q2,602758000.0,56371000.0,,8080000.0,9.161620303068952,40
ARES MANAGEMENT CORP,ARES,020412,2020-09-30,2020Q3,489866000.0,47545000.0,,8608000.0,8.141103622026634,40
ARES MANAGEMENT CORP,ARES,020412,2020-12-31,2020Q4,658013000.0,79262000.0,,15942000.0,7.8512256903792546,40
ARES MANAGEMENT CORP,ARES,020412,2021-03-31,2021Q1,658388000.0,58378000.0,,3284000.0,8.85277908645095,40
ARES MANAGEMENT CORP,ARES,020412,2021-06-30,2021Q2,1294819000.0,141644000.0,,7952000.0,6.472281078228139,40
ARES MANAGEMENT CORP,ARES,020412,2021-09-30,2021Q3,948719000.0,84726000.0,,15152000.0,6.480358086762376,40
ARES MANAGEMENT CORP,ARES,020412,2021-12-31,2021Q4,1262292000.0,124089000.0,,27226000.0,6.703486903710672,40
ARES MANAGEMENT CORP,ARES,020412,2022-03-31,2022Q1,714999000.0,45863000.0,,8524000.0,7.122778177023152,40
ARES MANAGEMENT CORP,ARES,020412,2022-06-30,2022Q2,601430000.0,39731000.0,,18448000.0,7.396741647387453,40
ARES MANAGEMENT CORP,ARES,020412,2022-09-30,2022Q3,801290000.0,-35546000.0,,28388000.0,8.054244346049925,40
ARES MANAGEMENT CORP,ARES,020412,2022-12-31,2022Q4,937724000.0,117493000.0,,35796000.0,8.07662368744269,40
ARES MANAGEMENT CORP,ARES,020412,2023-03-31,2023Q1,813362000.0,94039000.0,,8877000.0,7.540860834782226,40
ARES MANAGEMENT CORP,ARES,020412,2023-06-30,2023Q2,1093286000.0,144514000.0,,21127000.0,7.652291950015242,40
ARES MANAGEMENT CORP,ARES,020412,2023-09-30,2023Q3,671255000.0,61823000.0,,44177000.0,7.886585963472096,40
ARES MANAGEMENT CORP,ARES,020412,2023-12-31,2023Q4,1053981000.0,173950000.0,,67183000.0,7.690147729944139,40
ATMOS ENERGY CORP,ATO,004383,2016-03-31,2016Q1,890040000.0,141810000.0,,538233000.0,2.8535627204135663,55
ATMOS ENERGY CORP,ATO,004383,2016-06-30,2016Q2,456212000.0,71193000.0,,796008000.0,2.8059251327766503,55
ATMOS ENERGY CORP,ATO,004383,2016-09-30,2016Q3,433643000.0,34240000.0,,1086950000.0,2.8907647833894825,55
ATMOS ENERGY CORP,ATO,004383,2016-12-31,2016Q4,780168000.0,125018000.0,,297962000.0,2.860023384856616,55
ATMOS ENERGY CORP,ATO,004383,2017-03-31,2017Q1,988186000.0,164726000.0,,559385000.0,2.7019122451278585,55
ATMOS ENERGY CORP,ATO,004383,2017-06-30,2017Q2,526501000.0,70808000.0,,812148000.0,2.690813771397669,55
ATMOS ENERGY CORP,ATO,004383,2017-09-30,2017Q3,464880000.0,35853000.0,,1137089000.0,2.7572497874914137,55
ATMOS ENERGY CORP,ATO,004383,2017-12-31,2017Q4,889192000.0,314132000.0,,383238000.0,2.4683737909817207,55
ATMOS ENERGY CORP,ATO,004383,2018-03-31,2018Q1,1219409000.0,178992000.0,,693978000.0,2.4053145014154866,55
ATMOS ENERGY CORP,ATO,004383,2018-06-30,2018Q2,562245000.0,71193000.0,,1088472000.0,2.4177956244621344,55
ATMOS ENERGY CORP,ATO,004383,2018-09-30,2018Q3,444700000.0,38747000.0,,1467591000.0,2.4894253630697674,55
ATMOS ENERGY CORP,ATO,004383,2018-12-31,2018Q4,877782000.0,157646000.0,,416404000.0,2.358887250745345,55
ATMOS ENERGY CORP,ATO,004383,2019-03-31,2019Q1,1094645000.0,214888000.0,,777586000.0,2.3011469833251064,55
ATMOS ENERGY CORP,ATO,004383,2019-06-30,2019Q2,485738000.0,80466000.0,,1199199000.0,2.2830746423783355,55
ATMOS ENERGY CORP,ATO,004383,2019-09-30,2019Q3,443683000.0,58406000.0,,1693477000.0,2.324713145907559,55
ATMOS ENERGY CORP,ATO,004383,2019-12-31,2019Q4,875563000.0,178673000.0,,529186000.00000006,2.348017836816789,55
ATMOS ENERGY CORP,ATO,004383,2020-03-31,2020Q1,977665000.0,239646000.0,,994737000.0,2.3343003276275436,55
ATMOS ENERGY CORP,ATO,004383,2020-06-30,2020Q2,492995000.0,117791000.0,,1405673000.0,2.3014855286048643,55
ATMOS ENERGY CORP,ATO,004383,2020-09-30,2020Q3,474914000.0,65333000.0,,1935676000.0,2.261606964185874,55
ATMOS ENERGY CORP,ATO,004383,2020-12-31,2020Q4,914480000.0,217678000.0,,456809000.0,2.2841428911283774,55
ATMOS ENERGY CORP,ATO,004383,2021-03-31,2021Q1,1319073000.0,296754000.0,,845728000.0,2.481651467057925,55
ATMOS ENERGY CORP,ATO,004383,2021-06-30,2021Q2,605553000.0,102411000.0,,1357960000.0,2.4846972339504267,55
ATMOS ENERGY CORP,ATO,004383,2021-09-30,2021Q3,568384000.0,48720000.0,,1969540000.0,2.4799465377596674,55
ATMOS ENERGY CORP,ATO,004383,2021-12-31,2021Q4,1012786000.0,249209000.0,,684180000.0,2.4785176991016997,55
ATMOS ENERGY CORP,ATO,004383,2022-03-31,2022Q1,1649819000.0,324999000.0,,1190029000.0,2.3678722054459027,55
ATMOS ENERGY CORP,ATO,004383,2022-06-30,2022Q2,816429000.0,128547000.0,,1726039000.0,2.336543423724055,55
ATMOS ENERGY CORP,ATO,004383,2022-09-30,2022Q3,722628000.0,71643000.0,,2444420000.0,2.356170993570399,55
ATMOS ENERGY CORP,ATO,004383,2022-12-31,2022Q4,1484009000.0,271860000.0,,795660000.0,2.3755093646232304,55
ATMOS ENERGY CORP,ATO,004383,2023-03-31,2023Q1,1540973000.0,357671000.0,,1415349000.0,2.088332473477995,55
ATMOS ENERGY CORP,ATO,004383,2023-06-30,2023Q2,662733000.0,137807000.0,,2083485999.9999998,2.0534565773480504,55
ATMOS ENERGY CORP,ATO,004383,2023-09-30,2023Q3,587642000.0,118524000.0,,2805973000.0,2.071466000568166,55
ATMOS ENERGY CORP,ATO,004383,2023-12-31,2023Q4,1158467000.0,311292000.0,,769650000.0,2.1009317755042063,55
AVALONBAY COMMUNITIES INC,AVB,029875,2016-03-31,2016Q1,516160999.99999994,237931000.0,0.0,3264000.0,1.730902819388593,60
AVALONBAY COMMUNITIES INC,AVB,029875,2016-06-30,2016Q2,529457000.0,197446000.0,0.0,3919000.0,1.764828637777698,60
AVALONBAY COMMUNITIES INC,AVB,029875,2016-09-30,2016Q3,515870000.0,356390000.0,0.0,5513000.0,1.7524475361436276,60
AVALONBAY COMMUNITIES INC,AVB,029875,2016-12-31,2016Q4,528423000.0,242235000.0,0.0,5881000.0,1.7566158930084073,60
AVALONBAY COMMUNITIES INC,AVB,029875,2017-03-31,2017Q1,538998000.0,235875000.0,0.0,2429000.0,1.751152521247982,60
AVALONBAY COMMUNITIES INC,AVB,029875,2017-06-30,2017Q2,531658000.0,165225000.0,0.0,6334000.0,1.7450910350606452,60
AVALONBAY COMMUNITIES INC,AVB,029875,2017-09-30,2017Q3,599572000.0,238248000.0,0.0,5308000.0,1.7590638615194605,60
AVALONBAY COMMUNITIES INC,AVB,029875,2017-12-31,2017Q4,555649000.0,237573000.0,0.0,8809000.0,1.7726934401330143,60
AVALONBAY COMMUNITIES INC,AVB,029875,2018-03-31,2018Q1,562532000.0,141643000.0,0.0,1735000.0,1.8041822236482117,60
AVALONBAY COMMUNITIES INC,AVB,029875,2018-06-30,2018Q2,570029000.0,254662000.0,0.0,1896000.0,1.7956020799008443,60
AVALONBAY COMMUNITIES INC,AVB,029875,2018-09-30,2018Q3,586014000.0,192486000.0,0.0,2142000.0,1.7948835852970138,60
AVALONBAY COMMUNITIES INC,AVB,029875,2018-12-31,2018Q4,581204000.0,385734000.0,0.0,3325000.0,1.728663697309954,60
AVALONBAY COMMUNITIES INC,AVB,029875,2019-03-31,2019Q1,564952000.0,170366000.0,0.0,488000.0,1.7365366812499237,60
AVALONBAY COMMUNITIES INC,AVB,029875,2019-06-30,2019Q2,577024000.0,168281000.0,0.0,4222000.0,1.7610829419572802,60
AVALONBAY COMMUNITIES INC,AVB,029875,2019-09-30,2019Q3,588950000.0,279677000.0,0.0,4223000.0,1.7623983675376025,60
AVALONBAY COMMUNITIES INC,AVB,029875,2019-12-31,2019Q4,600911000.0,167650000.0,0.0,5266000.0,1.7398277082906057,60
AVALONBAY COMMUNITIES INC,AVB,029875,2020-03-31,2020Q1,602826000.0,167971000.0,0.0,10663000.0,1.8227958252073624,60
AVALONBAY COMMUNITIES INC,AVB,029875,2020-06-30,2020Q2,576814000.0,170828000.0,0.0,14461000.0,1.780134037911636,60
AVALONBAY COMMUNITIES INC,AVB,029875,2020-09-30,2020Q3,572204000.0,147703000.0,0.0,24720000.0,1.7942058858646317,60
AVALONBAY COMMUNITIES INC,AVB,029875,2020-12-31,2020Q4,555454000.0,341128000.0,0.0,28505000.0,1.7856057760970012,60
AVALONBAY COMMUNITIES INC,AVB,029875,2021-03-31,2021Q1,550668000.0,142223000.0,0.0,2234000.0,1.7921739665105243,60
AVALONBAY COMMUNITIES INC,AVB,029875,2021-06-30,2021Q2,588303000.0,447953000.0,0.0,2584000.0,1.770772419929364,60
AVALONBAY COMMUNITIES INC,AVB,029875,2021-09-30,2021Q3,587641000.0,78914000.0,0.0,4689000.0,1.8055757988103702,60
AVALONBAY COMMUNITIES INC,AVB,029875,2021-12-31,2021Q4,606823000.0,335209000.0,0.0,10547000.0,1.820346355784223,60
AVALONBAY COMMUNITIES INC,AVB,029875,2022-03-31,2022Q1,614244000.0,262043999.99999997,0.0,2472000.0,1.8100663624507758,60
AVALONBAY COMMUNITIES INC,AVB,029875,2022-06-30,2022Q2,647039000.0,138691000.0,0.0,5665000.0,1.8106573624078597,60
AVALONBAY COMMUNITIES INC,AVB,029875,2022-09-30,2022Q3,709066000.0,494747000.0,0.0,5667000.0,1.798725454900314,60
AVALONBAY COMMUNITIES INC,AVB,029875,2022-12-31,2022Q4,676491000.0,241293000.0,0.0,14392000.0,1.8178937798577923,60
AVALONBAY COMMUNITIES INC,AVB,029875,2023-03-31,2023Q1,679553000.0,146902000.0,0.0,3201000.0,1.806288171745728,60
AVALONBAY COMMUNITIES INC,AVB,029875,2023-06-30,2023Q2,695831000.0,367923000.0,0.0,8106000.0,1.7609142685940113,60
AVALONBAY COMMUNITIES INC,AVB,029875,2023-09-30,2023Q3,699565000.0,172031000.0,0.0,13116000.0,1.7578145158763656,60
AVALONBAY COMMUNITIES INC,AVB,029875,2023-12-31,2023Q4,706414000.0,241969000.0,0.0,18962000.0,1.7548719299606446,60
BROADCOM INC,AVGO,180711,2016-01-31,2016Q1,1771000000.0,377000000.0,273000000.0,140000000.0,2.1044717828549113,45
BROADCOM INC,AVGO,180711,2016-04-30,2016Q2,3541000000.0,-1186000000.0,807000000.0,298000000.0,2.2584570775854496,45
BROADCOM INC,AVGO,180711,2016-07-31,2016Q3,3792000000.0,-298000000.0,1034000000.0,530000000.0,2.2108069676501954,45
BROADCOM INC,AVGO,180711,2016-10-31,2016Q4,4136000000.0,-632000000.0,977000000.0,723000000.0,2.284055586030353,45
BROADCOM INC,AVGO,180711,2017-01-31,2017Q1,4139000000.0,239000000.0,818000000.0,325000000.0,2.254293502953203,45
BROADCOM INC,AVGO,180711,2017-04-30,2017Q2,4190000000.0,440000000.0,829000000.0,581000000.0,2.2310790851720896,45
BROADCOM INC,AVGO,180711,2017-07-31,2017Q3,4463000000.0,481000000.0,827000000.0,836000000.0,2.1997004933051443,45
BROADCOM INC,AVGO,180711,2017-10-31,2017Q4,4844000000.0,532000000.0,828000000.0,1069000000.0,2.3470197532994046,45
BROADCOM INC,AVGO,180711,2018-01-31,2018Q1,5327000000.0,6230000000.0,925000000.0,220000000.0,1.8755888724596816,45
BROADCOM INC,AVGO,180711,2018-04-30,2018Q2,5014000000.0,3718000000.0,936000000.0,409000000.0,1.7131630648330058,45
BROADCOM INC,AVGO,180711,2018-07-31,2018Q3,5063000000.0,1196000000.0,959000000.0,529000000.0,1.8349118461314293,45
BROADCOM INC,AVGO,180711,2018-10-31,2018Q4,5444000000.0,1115000000.0,948000000.0,635000000.0,1.880331620212327,45
BROADCOM INC,AVGO,180711,2019-01-31,2019Q1,5789000000.0,471000000.0,1133000000.0,99000000.0,3.1049776093696178,45
BROADCOM INC,AVGO,180711,2019-04-30,2019Q2,5517000000.0,691000000.0,1151000000.0,224000000.0,3.1984484935955257,45
BROADCOM INC,AVGO,180711,2019-07-31,2019Q3,5515000000.0,715000000.0,1235000000.0,336000000.0,3.2445240199041994,45
BROADCOM INC,AVGO,180711,2019-10-31,2019Q4,5776000000.0,847000000.0,1177000000.0,432000000.0,2.702963556267521,45
BROADCOM INC,AVGO,180711,2020-01-31,2020Q1,5858000000.0,385000000.0,1289000000.0,108000000.0,3.320462370880472,45
BROADCOM INC,AVGO,180711,2020-04-30,2020Q2,5742000000.0,563000000.0,1269000000.0,256000000.0,3.4020859407592825,45
BROADCOM INC,AVGO,180711,2020-07-31,2020Q3,5821000000.0,688000000.0,1228000000.0,361000000.0,3.3622217511129957,45
BROADCOM INC,AVGO,180711,2020-10-31,2020Q4,6467000000.0,1324000000.0,1182000000.0,463000000.0,3.1769800426760386,45
BROADCOM INC,AVGO,180711,2021-01-31,2021Q1,6655000000.0,1378000000.0,1211000000.0,114000000.0,3.207300304179341,45
BROADCOM INC,AVGO,180711,2021-04-30,2021Q2,6610000000.0,1493000000.0,1238000000.0,240000000.0,3.151297671701577,45
BROADCOM INC,AVGO,180711,2021-07-31,2021Q3,6778000000.0,1876000000.0,1205000000.0,355000000.0,3.1140476874461362,45
BROADCOM INC,AVGO,180711,2021-10-31,2021Q4,7407000000.0,1989000000.0,1200000000.0,443000000.0,3.0241306174716875,45
BROADCOM INC,AVGO,180711,2022-01-31,2022Q1,7706000000.0,2472000000.0,1206000000.0,101000000.0,3.1844829085848483,45
BROADCOM INC,AVGO,180711,2022-04-30,2022Q2,8103000000.0,2590000000.0,1261000000.0,186000000.0,3.4168175321581704,45
BROADCOM INC,AVGO,180711,2022-07-31,2022Q3,8464000000.0,3074000000.0,1255000000.0,302000000.0,3.4122374778739895,45
BROADCOM INC,AVGO,180711,2022-10-31,2022Q4,8930000000.0,3359000000.0,1197000000.0,424000000.0,3.2255493416707033,45
BROADCOM INC,AVGO,180711,2023-01-31,2023Q1,8915000000.0,3774000000.0,1195000000.0,103000000.0,3.1306735306735307,45
BROADCOM INC,AVGO,180711,2023-04-30,2023Q2,8733000000.0,3481000000.0,1312000000.0,225000000.0,3.2565547325850868,45
BROADCOM INC,AVGO,180711,2023-07-31,2023Q3,8876000000.0,3303000000.0,1358000000.0,347000000.0,3.2426740341500975,45
BROADCOM INC,AVGO,180711,2023-10-31,2023Q4,9295000000.0,3524000000.0,1388000000.0,452000000.0,3.037393696848424,45
AVERY DENNISON CORP,AVY,001913,2016-03-31,2016Q1,1485500000.0,89600000.0,22300000.0,25200000.0,4.388515955798822,15
AVERY DENNISON CORP,AVY,001913,2016-06-30,2016Q2,1541500000.0,80000000.0,22700000.0,61300000.0,4.490120230005227,15
AVERY DENNISON CORP,AVY,001913,2016-09-30,2016Q3,1508700000.0,89100000.0,22400000.0,104900000.0,4.413277052954719,15
AVERY DENNISON CORP,AVY,001913,2016-12-31,2016Q4,1550800000.0,62000000.0,22300000.0,176900000.0,4.750297136682874,15
AVERY DENNISON CORP,AVY,001913,2017-03-31,2017Q1,1572100000.0,112200000.0,22900000.0,30300000.0,4.697319140547998,15
AVERY DENNISON CORP,AVY,001913,2017-06-30,2017Q2,1626900000.0,120900000.0,23500000.0,66500000.0,4.759581230136474,15
AVERY DENNISON CORP,AVY,001913,2017-09-30,2017Q3,1679500000.0,108300000.0,23600000.0,111400000.0,4.6435809322407255,15
AVERY DENNISON CORP,AVY,001913,2017-12-31,2017Q4,1735300000.0,-59600000.0,23400000.0,190500000.0,4.910055438730644,15
AVERY DENNISON CORP,AVY,001913,2018-03-31,2018Q1,1776400000.0,125200000.0,24800000.0,35600000.0,4.845829127282738,15
AVERY DENNISON CORP,AVY,001913,2018-06-30,2018Q2,1854200000.0,95600000.0,25200000.0,79500000.0,5.052451316175752,15
